Item,Amount,Value
فاصوليا حمراء مجففه ومفصصه ومعبأه,134.6,ألف دولار
بولى اثيلين ذات ثقل نوعى 94ر او يزيد,127.4,ألف دولار
فحم حجرى,68.9,ألف دولار
اثاث اخر من الخشب ? حجره سفره من خشب,60.3,ألف دولار
سمن نباتى,31.0,ألف دولار
مكعبات فسيفساء وسيراميك وما يماثلها مطلية بالمينا,5.3,ألف دولار
نباتات طبيه أخرى,4.4,ألف دولار
