Item,Amount,Value
برتقال طازج أو مجفف,220.5,ألف دولار
معاملات تجميع الدم,17.6,ألف دولار
مناديل ورقية (دون تحديد علب او جيب ),15.2,ألف دولار
عجائن طباعه شفافه,1.6,ألف دولار
