Item,Amount,Value
عربات أطفال و زجاجات برطمانات من أنواع البلاستيك الأخرى,90.7,ألف دولار
صناديق و حاويات من البلاستيك,76.8,ألف دولار
اجهزه طبخ واجهزه تسخين تعمل بالغاز او تعمل بالغاز ونوع اخر من الوقود,26.7,ألف دولار
غساله لاتزيد عن 10 كجم منزليه (1/2 اتوماتيك),14.9,ألف دولار
ابراج وصوارى شبكيه ? ابراج معدنيه من حديد اوصلب,13.4,ألف دولار
