Item,Amount,Value
سماد كبريتات البوتاسيوم فى عبوات أكثر من 10 كج,241.5,ألف دولار
زجاج مسطح عادى سادة غير مسلح,121.0,ألف دولار
أحجار طبيعيه للمبانى مشقوقه,91.1,ألف دولار
بصل مجفف,63.5,ألف دولار
اسمنت فوندو ..... الخ,18.0,ألف دولار
حقن طبيه من بلاستيك (سرنجه),10.5,ألف دولار
